job_id,tag_id,company,position,main_tasks,requirements,preferred,skill_tags,location
313868,10110,뤼튼테크놀로지스,AX Backend Engineer,"• 기업, 공공기관 등의 요구사항에 따른 구축 업무를 진행합니다.
• 뤼튼 팀원분들의 생산성 향상을 위한 내부 Agent 플랫폼을 개발합니다.
• 클라이언트 요구사항에 따른 Agentic AI 플랫폼을 개발합니다.","• AI를 활용한 서비스에 관심이 많으신 분
• NestJS 또는 Express, Typescript, MongoDB, mongoose 를 활용한 API 개발에 능숙하신 분
• 요구사항을 파악하여 MongoDB 로 데이터 모델링을 하고 시스템을 설계한 경험이 있는 분
• Git을 통한 협업에 익숙하신 분
• 클라우드 인프라(ex-AWS, Azure, GCP)를 활용해 서비스를 개발한 경험이 있으신 분
• 코드리뷰나 회의 등을 통해 건설적인 피드백을 주고 받는 걸 좋아하시는 분","• LLM 기반 서비스 개발 경험이 있으신 분
• 메시지큐(ex-Kafka, SQS, RabbitMQ)를 활용한 비동기 처리를 구현한 경험이 있으신 분
• APM(ex-Datadog, New Relic, Pinpoint)을 사용해 트러블슈팅을 한 경험이 있으신 분
• 유닛테스트와 통합테스트 등 테스트코드 작성에 익숙하신 분
• DDD 에 관심이 있으신 분
• Redis 의 다양한 기능을 활용해보신 분
• Kubernetes 기반으로 서비스를 개발한 경험이 있으신 분
• Websocket 을 활용한 기능을 개발한 경험이 있으신 분
• MSA 기반의 개발 혹은 대규모 트래픽 처리 경험이 있으신 분","['Android', 'iOS', 'React Native']","서울특별시 서초구 서초대로77길 17, 14층"
313462,10110,블루닷,코덱 소프트웨어 엔지니어 3년 이상,"• 칩 내 CPU 또는 서버 CPU 환경에서 동영상 관련 기능 및 제어 소프트웨어 개발
• 코덱 IP 및 주변 하드웨어와 연동되는 소프트웨어 구현 및 성능 최적화
• SDK·라이브러리 개발 및 고객 환경에 맞는 기능 통합, 커스터마이징
• 임베디드 환경에서 기능 검증 및 문제 해결
• 반도체 설계·시스템 소프트웨어 팀과의 협업을 통한 제품 완성도 향상","• C/C++ 기반 소프트웨어 개발 역량
• 임베디드 환경(SoC, ARM/RISC-V, FPGA, HW 플랫폼 등)에 대한 이해 또는 개발 경험
• 새로운 기술(비디오 처리, 미디어 시스템 등)에 대한 학습 의지와 문제 해결 능력

비디오 코덱 알고리즘 경험은 필수가 아닙니다. 실제 시스템에서 동작하는 기능을 구현·검증하며 빠르게 학습할 수 있는 역량을 더 중요하게 생각합니다","• Embedded SW/FW 또는 드라이버 개발 경험
• Python, Shell 등 자동화 스크립트 활용 경험
• 영상 처리, 트랜스코딩, 스트리밍 관련 기능 구현 경험
• SDK·라이브러리 개발 및 고객사 기술 지원 경험","['Linux', 'Java', 'Python', 'C', 'C++', 'NodeJS']",강남구 언주로 527 강남텔레피아빌딩 4층
312294,10110,몰리턴,프론트엔드 개발자(3~7년),• 서비스 개발 및 운영,"• React, Next.js 개발 경험이 있는 분
• JavaScript와 TypeScript에 대한 이해도가 높은 분
• AI 관리 및 결과물 리뷰 역량을 보유한 분
• 운동을 좋아하시는 분","• 백엔드 서비스(NestJS, Spring, MySQL 등) 설계·운영 경험이 있으신 분
• 합정역에서 이동 시간 30분 이내 거주
• 꾸준히 글을 쓰는 습관(내용 무관)
• 금융업 & 자산가 대상 비즈니스에 대한 높은 관심",[],"서울 마포구 포은로2가길 62, 5층"
312161,10110,오픈에셋,[응용연구원] Applied Researcher (스테이블코인/지급결제/Web3),"• 지급결제 및 Web3 관련 실용 연구 및 기술·사업 모델 분석
• 연구 성과를 기반으로 한 특허 출원, 논문 작성, 리서치 보고서 제작
• 사내 공유용 전략 자료 및 인사이트 도출
• 국가 R&D 과제 및 산학 공동 연구 프로젝트 참여·기획·관리
• 대외 홍보·학회·세미나 등에 활용 가능한 연구 성과 문서화 및 발표 지원
• 새로운 사업 기회·기술 적용 방안 탐색 및 구조화","• 석사 이상 (박사급 우대), 핀테크·블록체인·전자금융·컴퓨터공학 등 관련 전공
• 논문·특허·연구 보고서 등 연구 성과 작성 경험
• 복잡한 기술/아이디어를 명확하고 설득력 있게 문서화할 수 있는 능력
• 지급결제 및 Web3 산업에 대한 높은 관심과 이해도","• 국가 R&D 과제 및 산학 공동 연구 프로젝트 경험
• 전자금융, 블록체인, 핀테크 관련 실무형 연구 경험
• 특허 출원 경험 및 사업화 연계 R&D 경험
• 학회·세미나·산업 컨퍼런스 발표 경험
• 영어 논문 및 기술 문서 작성 능력","['GitHub', 'React', 'AWS']","서울 마포구 마포대로 86, 창강빌딩 8층"
310542,10110,포티투닷(42dot),System Framework Engineer,"• Pleos Vehicle OS의 시스템 프레임워크 설계 및 개발
• Pleos Vehicle OS의 시스템 프레임워크 최적화, 유지 보수 및 품질 확보","• 학사 학위 혹은 준하는 경험 소유자 (이공계열 우대)
• 리눅스 기반 플랫폼 (Tizen, AGL, GENIVI, CCOS, WebOS)에서의 미들웨어/프레임워크 개발 경험
• Rust, C, C++ 프로그래밍 경험
• 분산 시스템 및 실시간 데이터 처리에 대한 이해
• 메시징 프레임워크의 이해 (DDS, GRPC, Some/IP, MQTT 등)
• 문제 해결 능력","• Rust 프로그래밍 언어 숙련자
• DDS (Data Distribution Service) 또는 Zenoh 경험
• 시스템 프로파일링 및 디버깅 숙련자
• 분산 시스템 소프트웨어 개발 경험","['Git', 'Java', 'Rust', 'AWS', 'Go', 'Spring Framework']","경기 성남시 수정구 창업로40번길 20, A동 42dot "
310538,10110,포티투닷(42dot),IVI OS Engineer (Vehicle Service),"• Automotive Car Service 설계 및 개발
• Vehicle Property 기반 AAOS Car Service 커스터마이징 (Input, Power, Occupant, Diagnostic 등)
• Pleos Vehicle OS 데이터 통합 및 SDK 개발","• AOSP/AAOS 기반 시스템 레벨의 API 및 서비스 애플리케이션 개발 경험
• AIDL 기반 Client 및 Service 개발 경험
• Kotlin 기반 애플리케이션 개발 경험 및 비동기 처리에 대한 높은 이해도
• Java, C++ 시스템 프로그래밍 언어에 대한 숙련도","• Android 플랫폼 전반에 대한 폭넓은 이해
• AAOS Framework 커스터마이징 경험
• Android Automotive Vehicle HAL 이해
• 새로운 기술과 다양한 문제 해결에 대한 관심","['Git', 'Java', 'Rust', 'AWS', 'Go', 'Spring Framework']","경기 성남시 수정구 창업로40번길 20, A동 42dot "
310478,10110,디자인드에이아이,Metep AI Framework Engineer (7년 이하),"•	C++ 기반 Metep 프레임워크 핵심 모듈 개발
•	Transformer·Convolution·Attention·GEMM 등 핵심 연산 최적화
•	PyTorch 대비 메모리·성능 우위 확보 및 개선
•	On-Device AI 실행 엔진 설계
•	Vulkan/SYCL/CUDA 기반 병렬 실행 엔진 설계","•	C++/Python 기반 딥러닝 프레임워크 개발 경험
•	OS, 컴퓨터 구조, 메모리 및 계산 최적화 이해
•	성능을 한계까지 뽑아내는 일에 몰입할 수 있는 분","•	PyTorch/TensorFlow 내부 구조 이해 및 확장 경험
•	CUDA/OpenCL/Vulkan/SYCL/AVX/NEON 등 하드웨어 가속 경험
•	CNN·Transformer 등 AI 모델 구조 및 동작 원리에 대한 이해
•	C++ Template Meta-Programming 실무 경험
•	논문 구현, 오픈소스 기여 경험",[],서울 서초구 태봉로 114
310476,10110,디자인드에이아이,Metep AI Framework Engineer (신입),"•	C++ 기반 Metep 프레임워크 핵심 모듈 개발
•	Transformer·Convolution·Attention·GEMM 등 핵심 연산 최적화
•	PyTorch 대비 메모리·성능 우위 확보 및 개선
•	On-Device AI 실행 엔진 설계
•	Vulkan/SYCL/CUDA 기반 병렬 실행 엔진 설계","•	C++/Python 기반 딥러닝 프레임워크 개발 경험
•	OS, 컴퓨터 구조, 메모리 및 계산 최적화 이해
•	성능을 한계까지 뽑아내는 일에 몰입할 수 있는 분","•	PyTorch/TensorFlow 내부 구조 이해 및 확장 경험
•	CUDA/OpenCL/Vulkan/SYCL/AVX/NEON 등 하드웨어 가속 경험
•	CNN·Transformer 등 AI 모델 구조 및 동작 원리에 대한 이해
•	C++ Template Meta-Programming 실무 경험
•	논문 구현, 오픈소스 기여 경험",[],서울 서초구 태봉로 114
309504,10110,화이트큐브,[챌린저스] 프로덕트 엔지니어(글로벌),"[이런 경험과 성장을 할 수 있습니다]
• 제품 기능의 전체 lifecycle을 직접 ownership할 수 있습니다.
• 글로벌 서비스의 growth loop와 바이럴 기능 설계에 참여할 수 있습니다.
• AI-native workflow 기반의 개발 문화를 경험할 수 있습니다.
• 작은 팀으로 큰 매출과 트래픽을 만드는 scaling 경험을 할 수 있습니다.
• 일본 및 미국 시장을 고려한 글로벌 프로덕트 설계와 운영을 경험할 수 있습니다.","사용자 경험과 고객 가치를 최우선으로 하여 개발을 통해 비즈니스 성장에 기여하고 싶은 열망이 있는 분
[이런 분과 함께 하고 싶습니다]
CS 기반의 탄탄한 엔지니어링 역량을 가지신 분
고객 문제를 기술로 해결하는 데 진심인 분
속도와 품질 사이의 trade-off를 이해하는 분
목표와 우선순위를 스스로 정의하고 실행할 수 있는 분
빠른 실행과 실험, 실패와 학습의 사이클을 즐기는 분
AI와 자동화 도구에 높은 관심과 활용 경험이 있는 분","[이런 분이면 더 좋아요]
• Cursor, Claude Code 등 AI coding workflow 활용 경험
• 그로스 해킹, A/B 테스트, 실험 기반 개발 경험
• 운영 자동화 및 내부 툴 구축 경험
• 성능 최적화 / 확장성 / 보안 개선 경험
• 글로벌 사용자 대상 서비스 경험
• 일본 시장 경험

[이런 기술을 활용해요]
• Frontend: React, Next.js, TypeScript
• Backend / Data: Python, FastAPI, PostgreSQL, Supabase, Redis
• Infra & Deployment: AWS, Vercel, Docker
• Tools: Cursor, Claude code, OpenAI / Anthropic APIs","['Git', 'Java', 'JavaScript', 'Node.js', 'TypeScript', 'Go']",서울 강남구 테헤란로 427
308908,10110,포도노스,Senior Backend Engineer,"* AWS/GCP와 같은 클라우드서비스에 올라갈 안정적인 백엔드 서비스를 디자인하고, 만들고, 배포 합니다.
* 전세계에서 오는 대용량의 데이터를 안전하게 저장, 가공, 검색, 처리 하기 위해서 SQL 혹은 no-SQL 데이터베이스를 설계, 제작, 및 배포합니다.
* 공학적 그리고 비지니스적 결정 과정을 통해 우선순위를 정해서 서비스에 제공합니다.
* 고객의 문제를 여러 역할을 가진 팀원들과 같이 빠르게 분석하고, 서비스를 통해 그 문제를 해결합니다.","* AWS/GCP 등의 클라우드 서비스에서 Python, FastAPI, NodeJS 등을 이용해서 RESTful API를 만든 다년간의 경험을 가지신 분
* PostgreSQL, MongoDB, S3, Kubernetes, Docker등을 이용해서 제품 설계, 제작, 배포의 경험을 가지신 분.
* 수학적 이해와 현실적 고민을 통해 실제 세계의 문제를 서비스를 통해 해결 해보신 분
* 서비스의 복잡한 개념을 다른 영역에 있는 동료와 커뮤니케이션 할수 있는 분
* 대학 학사 이상의 컴퓨터, 과학, 공학 전공. 최소 3년 이상의 경력.","* B2B SaaS 서비스 혹은 SDK를 개발해 보신 분
* 스타트업 창업 혹은 업무 경력이 있으신 분
* 업무에 필요한 영어 가능한 분 (당장 영어를 못해도 배울수 있도록 지원해드립니다)
* 대학 석사 이상의 컴퓨터, 과학, 공학 전공
* 수학적 사고 능력을 가지신 분",[],"서울 서초구 서초대로74길 14, 삼성화재 서초타워 18층 NAVER D2SF 강남"
308050,10110,디딤,클라우드 구축 및 운영엔지니어,"• 퍼블릭 클라우드 인프라 구축 및 운영
• 고객사 대상 클라우드 운영 및 기술 문의 대응
• Nginx, Apache, Tomcat 등 WEB/WAS 서버 설치, 설정, 튜닝 및 운영
• DBMS 설치, 구성 및 운영 (백업/복구 포함)
• 클라우드 기반 시스템 구축, 운영 및 모니터링
• SQL 기반 쿼리 작성 및 데이터 확인/분석 업무 수행
• 외근 및 고객사 파견 업무 수행 (필요 시)","• 클라우드에 대한 기본적인 이해
• 주어진 정보로부터 문제 원인을 유추해 낼 수 있는 논리적인 사고 보유자
• 1년이상 퍼블릭 클라우드 플랫폼 구축 및 운영 경험 
   (KT Cloud, Naver Cloud Platform (NCP), Samsung Cloud Platform (SCP), NHN Cloud,AWS, Microsoft Azure)
• OS, Network, 보안 등 시스템 운영에 대한 기초적인 지식 보유
• Apache, Nginx, Tomcat 등 Middleware 구축 및 운영 경험
• PowerShell, Bash, Python 등 1개 이상의 스크립트 언어를 사용하여 업무를 개선한 경험
• Oracle, MSSQL, PostgreSQL, MySQL 등 주요 DBMS 설치 및 운영 경험 보유
• 외근 및 파견 업무 수행에 결격 사유가 없는 자","• MSP 운영업무 경험자 또는 SI 프로젝트 유경험자
• 최신 기술에 대한 높은 관심
• CI/CD, IaC, 등 DevOps 환경에 대한 경험과 이해
• 클라우드 인프라 측면의 Observability 구현 경험자
• System Engineering에 대한 깊은 이해
• Kubernetes, Docker 등 컨테이너 환경에 대한 기초적인 지식
• 클라우드 관련 Professional 이상 자격증 보유자 (AWS, Azure, NCP 등)",[],"서울특별시 구로구 디지털로26길 43, R동 12층 (구로동, 대륭포스트타워8차)"
307462,10110,알고케어,Backend Engineer (전문연구요원 가능),"[소프트웨어 파트 소개]
백엔드 엔지니어는 소프트웨어 파트에 소속됩니다.

소프트웨어 파트는 백엔드·프론트엔드 엔지니어로 구성된 핵심 개발 조직입니다. 제품의 애플리케이션 로직, 데이터 파이프라인, AI Agent 통합, 분석·측정까지 서비스의 디지털 경험 전반을 책임집니다.

B2C/B2B 파트의 PM 및 프로덕트 디자이너, 디바이스 파트의 하드웨어 엔지니어, 랩스의 약사·연구원들과 긴밀히 협업하여, AI 기반 개인화 서비스가 안정적이고 확장 가능하게 동작하도록 설계 단계부터 참여합니다

[주요업무]
1. B2B·B2C 제품 백엔드 서버 개발 및 운영
• 수많은 사용자가 동시에 이용하는 B2B·B2C 서비스를 안정적으로 제공하기 위해, 확장성과 신뢰성을 갖춘 백엔드 서버를 설계·구축하고 운영합니다.

2. 에이전트 API 설계 및 통합
• AI 기능을 실제 서비스로 구현하기 위해, 에이전트 API를 직접 설계하고 다양한 시스템과 통합하여 지능형 헬스케어 경험을 제공합니다.

3. 개발 자동화 및 업무 최적화
• AI 개발 도구와 스크립트를 활용해 반복 업무를 자동화하고 효율성을 높여, 더 빠르고 창의적인 문제 해결이 가능하도록 개발 환경을 고도화합니다.

4. 문제 정의 및 해결 주도
• 기획자, 디자이너, 운영팀과 협업하며 제품의 본질적인 문제를 정의하고, 사용자 경험을 혁신할 수 있는 기술적 해결책을 주도적으로 제안합니다.","• 백엔드 개발 경력 5년 이상
• 퍼블릭 클라우드 환경(AWS, GCP, Azure 등)에서의 개발 및 배포 경험
• AI 보조 도구(Cursor, ClaudeCode, Codex 등)를 활용해 업무 효율을 높인 경험
• 특정 언어나 프레임워크 숙련도보다는 빠른 학습 능력과 문제 해결 역량을 갖춘 분
• 팀과의 명확하고 책임 있는 커뮤니케이션 능력","• RAG, MCP, Agent 등 Context Engineering 경험
• 컨테이너 기반 환경(ECS, EKS, GKE 등) 구축 및 운영 경험
• IoT 관련 경험
• 로그 수집, 모니터링, 알림 등 시스템 신뢰성 개선 경험
• 영양/헬스케어 도메인 경험
• 대규모 사용자 대상 서비스 운영 경험","['GitHub', 'GraphQL', 'AWS', 'React Native', 'Next.js']","서울특별시 중구 마른내로 47, 6층"
304781,10110,에너자이(ENERZAi),(병역특례 가능) AI 최적화 Researcher,"• 에너자이의 추론 엔진 Optimium은 크게 ""Graph Level"", ""Kernel level"", ""Runtime level"" 로 구분됩니다.
• 해당 직군은 ""Graph Level""에서의 연구 개발을 맡아 수행하실 분을 찾고 있습니다. ""Graph Level""에서의 연구 개발은 아래 내용을 포함합니다.
• AI 추론 엔진 딥러닝 모델 최적화 알고리즘 개발
   - 사내 자체 개발한 언어를 활용해 convolution, GEMM 등의 연산을 메모리 캐싱, vectorization 등을 고려해서 최적화되도록 구현
   - Quantization operation을 포함한 Operation fusion 알고리즘 알고리즘 개발
   - Reinforcement Learning, Dynamic programming 등을 활용하여 Optimium에서의 각종 최적화 문제를 풀고 연구 개발
       - Multi-device allocation 문제
       - Automatic mixed precision 알고리즘 개발
       - Time complexity와 Performance를 고려한 Auto Tuning 알고리즘 개발
   - LLM 최적화
       - SLM 추론 최적화 연구
   - AI 추론 엔진 소프트웨어 개발
       - Kubernetes를 이용한 Multi-device 자원 관리
       - Auto-Tuning 가속화를 위한 Database 구축","• 학부 4학년 이상
• 해외 여행에 결격 사유가 없으신 분
• Python 프로젝트 개발 경험이 있으신 분
• 딥러닝 프레임워크 (Pytorch, Tensorflow 등) 사용 경험이 있으신 분
• 병역특례 지원 가능
    - 산업기능요원, 전문연구요원 지원 가능하며, 이력서에 별도 표기하여 제출 부탁드립니다. (Ex: 산업기능요원 보충역 편입, 전문연구요원 전직 등)","• vTune 등의 profiler를 이용하여 소프트웨어 최적화를 해보신 분
• 컴퓨터 아키텍쳐 관련 지식이 풍부하신 분
• 딥러닝 모델 경량화 및 추론 가속화 기법에 관한 경험이 있으신 분
• 관련 학회 및 저널 게재 경력자
• 관련 전공 석사, 박사 학위 보유 시 경력 인정","['PyTorch', 'Python', 'C', '개발', 'C++', 'CCTV', '인공 지능']",서울특별시 강남구 테헤란로 27길 27
304736,10110,부동산플래닛,백엔드 개발자(Back-End Developer),"ㆍ고객 서비스 및 부동산 웹/앱 어플리케이션 Back-End 개발 및 운영
ㆍ사내/대외 서비스 시스템 설계, 개발 및 유지보수
ㆍ채팅 서비스 기능 설계 및 개발 
ㆍAI Agent 시스템 설계 및 개발","ㆍ4년제 대학교를 졸업하신 분
ㆍBack-End 개발 경력이 5년 이상 15년 미만이신 분
ㆍSpring Boot 개발 경력이 3년 이상이신 분
ㆍJava, Spring Boot를 활용한 Web Application 개발 경험이 있으신 분
ㆍRESTful API를 이용한 백엔드 개발 경험이 있으신 분
ㆍSpring REST Docs 및 테스트 코드 작성 경험이 있으신 분
ㆍApache, Tomcat, Redis, Elasticsearch 등 웹 서비스 인프라에 대한 경험이 있으신 분
ㆍ레거시 서비스를 전환해보신 분
ㆍ서비스 기획부터 개발까지 전 과정을 경험해보신 분
ㆍLLM, RAG, MCP, A2A 등 AI Agent 개발 경험이 있으신 분
ㆍPostgreSQL, MySQL 등 RDBMS 대한 이해 및 설계 경험이 있으신 분
ㆍDocker 환경을 구축해보신 분
ㆍ빌드/테스트/배포 자동화를 통한 CI/CD 경험이 있으신 분
ㆍJira 등 프로젝트 관리 도구를 사용해보신 분
ㆍGit-flow를 사용해보신 분","ㆍJWT 등 인증 방식에 대한 개발 경험이 있으신 분
ㆍ커머스 플랫폼 관련 개발 경험이 있으신 분
ㆍ사용자 관점에서 서비스 개선에 능동적으로 개발 가능하신 분
ㆍ새로운 기술과 환경에 대한 거부감이 없으신 분
ㆍGeoServer을 이용한 서비스 개발 경험이 있으신 분","['Android', 'iOS', 'MySQL', 'Java', 'SQL', 'PostgreSQL', 'Spring Framework']","서울 강남구 영동대로 702, 9층 부동산플래닛 (청담동, 화천빌딩)"
304642,10110,플루이즈,모바일 AI Agent Engineer,"• 앱 자율 실행 에이전트 설계 및 개발
• LLM API 및 sLLM을 활용하여 AI Agent 개발
• 정확도와 처리 속도 향상을 위한 모델 및 시스템 최적화
• Prompt Engineering을 통한 LLM 성능 최적화","• 컴퓨터 전공자 및 이공계 전공자
• 인서울 4년제 학사 졸업 또는 유사
• 자연어 처리, 모델 학습 및 추론 파이프라인 경험
• AI 관련 오픈소스 및 프레임워크 활용 경험 (LangGraph, LangChain, HuggingFace 등)
• 클라우드 환경 (AWS, GCP) 개발/운영 경험","• LLM을 활용한 Agentic AI 개발 경험
• 데이터 분석 및 ML 시스템 고도화 경험
• 데이터셋 구축 경험
• 분산 시스템 설계 경험
• AI 활용능력
     LLM 모델이 맥락을 더 잘 이해할 수 있도록 프롬프트를 다양하게 시도해보고 깊게 고민해본 경험.
     AI 코딩 도구를 활용한 AI 페어 프로그래밍 경험.
     AI를 활용해 호기심을 가지고 하나의 주제에 대해 깊게 탐구해본 경험.",[],서울 강남구 논현로28길 25
303570,10110,업스테이지,[전문연구요원 신규편입 & 전직] AIRE - Agents & Workflows,"주요 업무

제품 기획 및 기술 개발: 고객이 실제로 겪는 문제를 이해하고, 그 문제를 가장 잘 풀 수 있는 Agent와 Workflow를 설계합니다. 핵심 빌딩 블록을 직접 만들어서 업스테이지의 Workflow 빌더인 Studio와 Agents API에 탑재합니다.
LLM 최적화 연구: LLM과 VLM의 능력을 최대한 끌어올리는 방법을 찾습니다. 비용, 추론 시간, 정확도 사이의 균형을 잡으면서, 프롬프트 엔지니어링부터 파이프라이닝, 그리고 post-training까지 수단과 방법을 가리지 않고 고객의 문제를 가장 잘 풀어냅니다.
Evaluation 설계: Agent와 Workflow들의 정확도 기준을 정의하고 평가 프레임워크를 구축합니다. 감으로 판단하지 않고 수치로 판단합니다.","필수사항

빠른 실행력과 높은 주도성
AI 및 Machine Learning 전반에 대한 탄탄한 이해를 보유하신 분
Keywords: NLP, CV, LLM, VLM, Agentic AI
프로덕션 수준의 엔지니어링 기본기 (API 설계, 모듈화, 테스트, 배포)
Upstage, OpenAI, Anthropic, 오픈소스 등의 LLM을 프로덕션에서 깊이 있게 써본 경험
PyTorch, FastAPI, LangChain 등 AI 프레임워크 하나 이상 활용 경험
복잡한 문제를 실험 가능한 형태로 정의하고 benchmark를 설계한 경험","우대사항

문서 기반 모델/워크플로우/Agent 시스템 등을 직접 설계·개발한 경험이 있으신 분
주요 국제 AI 학회에 제1저자 또는 교신저자로 논문 발표 경험
E.g. ICLR, NeurIPS, ICML, EMNLP, ACL, NAACL, CVPR, ICCV, ECCV, AAAI, IJCAI 등
국내외 AI 대회(예: Kaggle 등)에서 상위권 입상 경험
영문 기술 문서 작성 및 글로벌 커뮤니케이션 역량 (글로벌 고객 대응 경험이 있다면 더욱 우대)","['Python', 'NLP', 'C++']","서울 강남구 테헤란로7길 22, 한국과학기술회관 2관 8층"
303465,10110,스타집,블록체인 백엔드 개발자,"* RWA DEX 백엔드 개발
* EVM기반 Smart Contract 개발
* DEX 오더북 거래 개발

[Backend]
* Kotlin, Spring Boot
* REST API
* WebSocket 실시간 데이터 처리
* Off-chain 오더북 기반 DEX 개발
* 토큰 런치패드 및 상장 시스템 구축
* 상점 토큰화 시스템 구현

[Database]
* PostgreSQL

[Cache / Streaming]
* Redis / Valkey

[Infra]
* AWS
* Terraform
* Docker

[Web3]
* Ethereum / EVM
* Solidity 컨트랙트 개발 및 연동","* 블록체인 개발 경력 3년 이상인 분
* 탈중앙거래소(DEX) 또는 디파이 프로토콜 개발 경험이 있는 분 (오더북 등)
* EVM기반 Solidity 스마트 컨트랙트 개발 및 배포 경험 있는 분
* AI 사용 능숙한 분 
   - AI 활용한 코드 완성, 테스트 자동화, 분석 기능 개발 가능한 분
* 피드백, 현재 상황 공유등 원할한 커뮤니케이션 가능한분","* BNBChain의 기본적인 이해를 가진 분
* 대용량 블록체인 데이터(ETL 등)를 다루어 본 경험 있는 분",[],"서울 마포구 마포대로 122, 프론트원"
302906,10110,아이에이치더블유,IP/SOC Verification Engineer,"• IP/SoC 검증 전략 수립 및 실행
• SystemVerilog/UVM 기반 테스트벤치 환경 설계 및 재사용 가능한 검증 인프라 개발
• 아키텍처 및 설계팀과 협업하여 사양 리뷰, 검증 계획 수립, 이슈 분석/디버깅 수행
• Test Plan 작성 및 Coverage Closure (Functional, Code, Assertion Coverage) 진행, Coverage 분석 및 개선
• IP/SOC 성능 검증
• 검증 방법론 개선","• 전기/전자/컴퓨터공학 또는 관련 전공 학사 이상 (석사/박사 우대)
• 고성능 IP(GPU, CPU, NPU, 인터커넥트, 메모리 컨트롤러, PCIe 등) 블록 및 클러스터 레벨 검증 경험
• SoC 검증 경험
• SystemVerilog, UVM, SVA(Assertion) 기반 검증 경험
• Constrained-random Test, Coverage 기반 검증 방법론 숙련
• Python, Tcl, Perl 등 검증 자동화 스크립트 작성 능력
• VCS, Xcelium, Questa 등 주요 시뮬레이션/에뮬레이션 툴 사용 경험
• 논리적인 문제 해결 능력 및 원활한 커뮤니케이션 능력","• NPU/CPU/GPU 아키텍처 및 성능 최적화 설계 검증 경험
• AXI, AHB, APB 등 버스 프로토콜 검증 경험
• 네트워크/인터커넥트(Ethernet,RDMA,PCIe,USB, NoC) 또는 SSD Sub-System 검증 경험
• Formal Verification (SVA 등) 경험
• UPF 기반 전력 검증, 게이트 레벨 시뮬레이션 경험
• C/C++/SystemC 기반 Transaction-level Modeling 경험
• Cocotb 기반 검증",[],"경기 용인시 수지구 신수로 767, 에이동 12층 1209호,1210호"
302270,10110,포티투닷(42dot),Android Engineer (Services),"• Android Automotive 기반의 클라이언트 서비스 개발
 - 자사 차량용 특화 서비스인 Pleos Automotive Service 개발
 - 다양한 클라우드 서비스 기능을 앱 개발자에게 제공
 - 안정적이고 차별화된 기능을 갖춘 서비스 제공
• Android Automotive SDK 개발
 - Pleos Automotive Service를 차량용 Android 애플리케이션 또는 서비스에서 손쉽게 사용할 수 있도록 SDK 형태로 제공
 - 다양한 앱에서 호환성과 재사용성을 고려한 SDK 개발","• Android 개발 경력 7년 이상
• Android 프레임워크 및 Java/Kotlin에 대한 높은 이해도
• Coroutine 등 비동기 처리에 대한 이해
• RESTful API 또는 gRPC 통신 구현 경험","• 차량용 인포테인먼트 시스템 개발 경험
• AIDL을 활용한 Android Service 개발 경험
• Realtime Database 기반의 양방향 동기화 기능 사용/개발 경험
• Clean Architecture 및 모듈화에 대한 이해 및 실무 적용 경험
• JUnit, MockK, Kotest, Robolectric 등의 테스트 프레임워크 경험
• CI/CD 파이프라인 구축 및 운영 경험
• Android 플랫폼 전반에 대한 폭넓은 이해","['Git', 'Java', 'Rust', 'AWS', 'Go', 'Spring Framework']","경기 성남시 수정구 창업로40번길 20, A동 42dot "
302222,10110,클레로보틱스,WPF Senior 개발자 (MVVM·멀티스레드 경험 필수),"• WPF 기반 Custom Control 설계·구현 (외부 Framework 미사용)
• MVVM 아키텍처 기반 UI·비즈니스 로직 개발
• 멀티스레드·비동기 환경에서의 성능 최적화
• 신규 기능 개발 및 유지보수","• WPF Custom Control 개발 경력 (외부 Framework 없이)
• MVVM 아키텍처에 대한 깊은 이해
• 멀티스레드·비동기 처리 경험
• 경력 5년 이상","• Avalonia•Cross Platform 개발 경험
• Device API 개발 경험
• 컴퓨터공학 전공",[],"서울시 성동구 왕십리로 58, 서울숲포휴 511호-514호"
